,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,date_birth,remote_work,grupo
1211,False,,,research & development,24,2,technical degree,1551.0,3.0,m,57.0,2,1,laboratory technician,1,,,10036,0,,0.14,,2,3,,3,3.0,1,0,0,1999,False,variante
1212,False,,824.0,,5,2,life sciences,1555.0,4.0,f,67.0,2,2,research scientist,2,married,5878.0,15624,3,False,0.12,3.0,1,1,12.0,2,3.0,7,2,5,1991,,variante
1213,True,rarely,329.0,,24,3,medical,1604.0,3.0,m,51.0,3,1,laboratory technician,2,married,,7324,1,,0.17,3.0,3,3,,3,3.0,1,0,0,1995,False,variante
1214,False,,1313.0,sales,11,4,,1757.0,4.0,f,,3,2,sales executive,4,single,,8191,3,,0.12,3.0,3,0,8.0,1,4.0,5,0,4,1974,,control
1215,False,frequently,594.0,research & development,2,2,medical,1760.0,3.0,f,75.0,2,1,laboratory technician,2,married,2468.0,15963,4,,0.14,3.0,2,1,9.0,4,2.0,6,0,5,1985,False,variante
1216,False,rarely,734.0,,2,4,,1789.0,3.0,m,46.0,3,5,research director,4,,,14218,7,,0.17,3.0,3,1,24.0,3,3.0,2,2,2,1977,True,control
1217,True,frequently,234.0,,9,4,life sciences,1807.0,4.0,m,93.0,3,2,laboratory technician,1,,,6208,4,,0.17,3.0,3,1,,3,2.0,7,0,7,1989,False,variante
1218,False,,766.0,,20,3,life sciences,1812.0,3.0,m,83.0,3,2,sales executive,4,,4127.0,19188,2,,0.18,3.0,4,1,7.0,6,3.0,2,2,2,1984,False,control
1219,True,rarely,920.0,human resources,20,2,,1818.0,4.0,f,69.0,3,1,human resources,2,married,2148.0,6889,0,True,0.11,3.0,3,0,6.0,3,3.0,5,1,4,1997,True,variante
1220,False,rarely,431.0,,7,4,medical,1830.0,4.0,f,68.0,3,2,research scientist,4,married,,15696,4,False,0.15,3.0,2,1,14.0,2,2.0,7,1,7,1969,False,control
1221,False,frequently,1213.0,,2,1,,1890.0,2.0,m,94.0,2,2,human resources,4,,3886.0,4223,1,False,0.21,4.0,4,0,10.0,2,2.0,10,0,8,1987,,control
1222,True,frequently,238.0,research & development,5,2,,1939.0,1.0,f,47.0,4,1,research scientist,3,,,15318,3,True,0.14,3.0,1,0,8.0,2,3.0,4,0,3,1991,False,control
1223,False,,1146.0,,15,4,,,3.0,f,,3,2,healthcare representative,4,,6667.0,16542,5,False,0.18,3.0,2,1,9.0,6,3.0,5,1,2,1991,True,control
1224,True,,1404.0,research & development,17,3,,,3.0,m,32.0,2,1,laboratory technician,4,,,18779,5,False,0.12,3.0,1,1,,2,2.0,4,0,3,1995,True,control
1225,False,,1313.0,,1,2,medical,1994.0,2.0,m,59.0,2,1,laboratory technician,3,divorced,,20439,1,,0.12,3.0,3,3,,2,2.0,1,0,0,1990,False,control
1226,True,rarely,1373.0,,2,2,,4.0,4.0,m,92.0,2,1,laboratory technician,3,single,2090.0,2396,6,True,0.15,3.0,2,0,7.0,3,3.0,0,0,0,1986,,control
1227,False,rarely,1324.0,,3,3,medical,10.0,3.0,f,81.0,4,1,laboratory technician,1,,,9964,4,,0.2,,1,3,12.0,3,2.0,1,0,0,1964,,variante
1228,False,rarely,1358.0,,24,1,life sciences,,4.0,m,67.0,3,1,laboratory technician,3,divorced,,13335,1,,0.22,4.0,2,1,1.0,2,3.0,1,0,0,1993,,control
1229,False,,1123.0,,16,2,,,4.0,m,96.0,4,1,laboratory technician,4,,,7324,1,True,0.13,3.0,2,2,,2,2.0,1,0,0,2001,False,control
1230,False,rarely,391.0,,15,2,,30.0,3.0,m,96.0,3,1,research scientist,4,single,,19281,1,False,0.14,3.0,4,0,0.0,6,3.0,0,0,0,2002,True,control
1231,False,rarely,125.0,,9,2,medical,41.0,4.0,m,83.0,2,1,laboratory technician,3,,,16117,1,,0.13,3.0,1,0,10.0,5,3.0,10,1,8,1993,False,control
1232,True,rarely,895.0,,18,3,technical degree,42.0,,m,56.0,3,2,sales representative,4,married,2086.0,3335,3,False,0.14,3.0,3,1,19.0,6,4.0,1,0,0,1984,,control
1233,True,rarely,813.0,,1,3,,,2.0,m,61.0,3,1,research scientist,4,,,3020,2,True,0.16,3.0,1,1,6.0,2,,2,2,0,1999,False,control
1234,False,,,research & development,4,2,other,53.0,3.0,m,75.0,3,1,laboratory technician,4,divorced,1951.0,10910,1,,0.12,3.0,3,1,1.0,3,3.0,1,0,0,1988,True,control
1235,False,,1240.0,,2,4,life sciences,54.0,4.0,f,33.0,3,1,laboratory technician,1,divorced,,19715,1,,0.13,3.0,4,1,,6,3.0,1,0,0,1996,False,variante
1236,True,,1357.0,,25,3,life sciences,55.0,1.0,m,48.0,1,1,laboratory technician,3,single,,10558,1,,0.12,3.0,3,0,1.0,2,2.0,1,0,1,1997,False,control
1237,False,,,research & development,24,2,life sciences,,2.0,m,73.0,3,1,research scientist,2,married,3022.0,10227,4,False,0.21,4.0,1,0,8.0,1,3.0,1,0,0,1986,False,variante
1238,False,,1229.0,,46,1,,,,m,36.0,4,1,laboratory technician,4,,,4892,1,False,0.19,,4,0,1.0,2,3.0,1,0,1,1988,,control
1239,True,,626.0,,1,2,,64.0,1.0,m,98.0,2,3,laboratory technician,3,,,19294,9,,0.13,3.0,4,0,,2,3.0,1,0,0,1975,False,control
1240,False,no,1097.0,,11,2,medical,70.0,3.0,m,79.0,2,3,healthcare representative,1,married,,8302,2,True,0.13,3.0,3,1,10.0,3,3.0,4,2,3,1988,,variante
1241,False,rarely,836.0,,8,3,,84.0,4.0,f,,3,4,manager,3,divorced,,19730,2,True,0.14,3.0,3,3,21.0,2,3.0,5,0,2,1968,True,control
1242,False,,1339.0,,7,3,life sciences,,2.0,m,59.0,3,3,research scientist,1,,9724.0,18787,2,False,0.17,3.0,3,1,,2,3.0,1,0,0,1978,True,variante
1243,True,,318.0,,9,3,medical,,4.0,m,,2,1,research scientist,3,,3388.0,21777,0,,0.17,3.0,1,1,,0,2.0,1,0,0,1987,,control
1244,False,rarely,132.0,research & development,6,3,life sciences,97.0,2.0,f,55.0,4,1,laboratory technician,4,,3038.0,22002,3,False,0.12,3.0,2,0,,3,3.0,1,0,0,1987,True,control
1245,False,rarely,193.0,research & development,6,4,other,,4.0,m,52.0,3,3,research director,1,,,15067,4,True,0.14,3.0,2,0,,3,4.0,0,0,0,1978,False,variante
1246,False,,111.0,,1,2,,106.0,1.0,m,70.0,3,3,sales executive,4,married,,18092,3,,0.14,3.0,4,1,,4,3.0,1,1,0,1968,True,control
1247,False,,541.0,,2,1,technical degree,113.0,3.0,m,62.0,3,1,sales representative,1,divorced,2322.0,9518,3,False,0.13,3.0,3,1,,3,3.0,0,0,0,2000,False,variante
1248,False,rarely,827.0,,1,1,life sciences,,4.0,m,71.0,3,1,research scientist,1,single,,15178,1,False,0.13,3.0,4,0,,2,3.0,1,0,0,1991,True,variante
1249,True,,871.0,research & development,6,3,life sciences,137.0,4.0,f,66.0,2,1,laboratory technician,4,single,2926.0,19783,1,True,0.18,,2,0,,5,3.0,1,1,0,2003,False,control
1250,False,,1040.0,,2,2,life sciences,139.0,3.0,m,100.0,2,2,healthcare representative,4,divorced,,15850,5,False,0.14,3.0,4,1,17.0,2,4.0,1,0,0,1986,False,control
1251,False,,,research & development,15,3,,144.0,2.0,f,59.0,3,1,laboratory technician,4,single,,23785,1,False,0.15,3.0,3,0,,5,3.0,0,0,0,2001,False,control
1252,False,,1031.0,,24,4,life sciences,,,f,45.0,2,2,research scientist,2,,4505.0,15000,6,,0.15,3.0,3,1,,3,3.0,1,0,0,1989,,variante
1253,False,,922.0,,3,2,life sciences,155.0,1.0,f,39.0,3,1,laboratory technician,4,divorced,2835.0,2561,5,,0.22,4.0,1,1,,2,3.0,1,0,0,1987,False,control
1254,True,rarely,528.0,sales,22,1,marketing,167.0,4.0,m,,3,1,sales representative,3,single,,26820,1,True,0.19,3.0,4,0,0.0,2,2.0,0,0,0,2004,True,control
1255,False,,,,9,4,life sciences,200.0,3.0,m,94.0,3,1,laboratory technician,1,,,6961,2,,0.21,4.0,4,1,7.0,2,3.0,5,1,4,1982,,variante
1256,False,,,,18,1,,201.0,2.0,f,79.0,3,1,laboratory technician,2,single,,16102,1,False,0.14,,4,0,1.0,3,3.0,1,0,0,2004,False,variante
1257,False,,1169.0,,7,4,,211.0,2.0,m,34.0,2,2,manufacturing director,3,married,,13983,2,False,0.17,3.0,3,0,10.0,2,3.0,1,0,0,1972,True,control
1258,False,,1145.0,,9,3,,214.0,2.0,f,75.0,2,1,research scientist,2,married,,11873,4,True,0.2,4.0,2,1,9.0,3,2.0,1,0,0,1965,False,variante
1259,True,frequently,602.0,,1,1,,,3.0,f,100.0,1,1,sales representative,1,,,20989,0,False,0.21,4.0,1,0,1.0,5,,0,0,0,2004,True,variante
1260,True,rarely,303.0,,2,3,life sciences,243.0,2.0,m,,2,1,laboratory technician,4,single,,9241,1,,0.22,4.0,3,0,1.0,3,2.0,1,1,0,2004,True,control
1261,True,rarely,556.0,,23,2,,,2.0,m,50.0,2,2,manufacturing director,3,,,15497,3,True,0.13,3.0,1,0,8.0,1,3.0,1,0,1,1988,,control
1262,False,rarely,1261.0,,38,4,,271.0,4.0,m,,3,2,manufacturing director,3,,6553.0,7259,9,,0.14,3.0,2,0,14.0,3,3.0,1,0,0,1985,False,control
1263,True,,1180.0,,29,1,medical,282.0,2.0,m,70.0,3,2,healthcare representative,1,married,6673.0,11354,7,True,0.19,,2,0,17.0,2,3.0,1,0,0,1985,False,variante
1264,False,,896.0,sales,6,3,life sciences,,4.0,f,75.0,3,3,manager,4,single,13591.0,14674,3,True,0.18,3.0,3,0,,3,3.0,1,0,0,1982,False,control
1265,False,rarely,142.0,,3,3,life sciences,309.0,3.0,m,70.0,2,1,research scientist,4,married,2177.0,8456,3,,0.17,3.0,1,1,7.0,6,3.0,1,0,0,1964,True,control
1266,False,rarely,854.0,,1,4,medical,323.0,4.0,f,68.0,3,5,manager,4,divorced,19517.0,24118,3,False,0.11,3.0,3,1,,3,2.0,7,0,6,1973,False,control
1267,False,rarely,1411.0,research & development,19,2,life sciences,334.0,3.0,m,36.0,3,2,research scientist,1,divorced,,19877,2,,0.16,3.0,1,2,17.0,2,2.0,1,0,0,1982,True,variante
1268,False,,252.0,,1,3,,,3.0,m,70.0,4,5,manager,4,,19202.0,15970,0,,0.11,3.0,3,1,25.0,2,3.0,24,1,7,1978,False,control
1269,True,,504.0,,10,3,medical,342.0,1.0,m,61.0,3,3,manufacturing director,3,,10048.0,22573,6,False,0.11,,2,2,17.0,5,3.0,1,0,0,1986,True,control
1270,False,,833.0,,38,3,,,3.0,m,96.0,3,1,research scientist,4,married,2723.0,23231,1,False,0.11,3.0,2,0,1.0,0,2.0,1,0,0,1972,,control
1271,True,rarely,529.0,,2,4,life sciences,364.0,1.0,m,79.0,3,1,laboratory technician,3,single,,14935,2,,0.11,3.0,3,0,5.0,5,1.0,0,0,0,1995,False,control
1272,False,rarely,1210.0,,2,3,medical,,1.0,m,78.0,2,2,sales executive,2,married,6644.0,3687,2,False,0.19,3.0,2,2,10.0,2,,0,0,0,1994,,variante
1273,False,rarely,1463.0,research & development,23,3,medical,367.0,2.0,m,64.0,2,2,healthcare representative,4,,,14408,0,False,0.21,,2,1,10.0,2,3.0,9,7,8,1992,,control
1274,False,rarely,322.0,,7,2,medical,,1.0,f,44.0,4,2,sales executive,1,,5605.0,19191,1,True,0.24,4.0,3,1,8.0,3,3.0,8,7,7,1985,False,variante
1275,True,frequently,920.0,,12,3,life sciences,392.0,,m,43.0,3,1,laboratory technician,3,,3161.0,19920,3,True,0.22,4.0,4,1,19.0,0,1.0,1,0,0,1979,True,control
1276,False,,506.0,,3,3,technical degree,397.0,3.0,m,30.0,3,2,research scientist,2,single,,26285,4,,0.12,3.0,4,0,10.0,2,3.0,8,7,7,1987,True,variante
1277,True,,,research & development,3,3,,,3.0,m,54.0,3,1,laboratory technician,3,single,1420.0,25233,1,False,0.13,3.0,3,0,0.0,2,3.0,0,0,0,2005,True,control
1278,False,,566.0,,18,4,life sciences,407.0,3.0,m,81.0,4,1,laboratory technician,4,married,,7122,4,False,0.18,3.0,4,2,4.0,2,3.0,1,0,0,1987,,control
1279,False,,812.0,,10,3,,,4.0,f,69.0,2,1,sales representative,3,,1200.0,9724,1,False,0.12,3.0,1,0,0.0,2,3.0,0,0,0,2005,False,control
1280,True,rarely,1162.0,,3,2,,445.0,4.0,f,41.0,3,2,sales executive,3,married,5238.0,17778,4,True,0.18,3.0,1,0,12.0,3,2.0,1,0,0,1984,,control
1281,False,rarely,1001.0,research & development,15,3,,,,f,43.0,3,3,healthcare representative,1,married,9985.0,9262,8,False,0.16,3.0,1,1,,1,2.0,1,0,0,1980,,variante
1282,False,frequently,1309.0,,4,1,medical,,2.0,m,99.0,3,2,sales representative,3,,,25751,3,False,0.19,3.0,1,0,5.0,3,3.0,0,0,0,1976,False,control
1283,False,rarely,810.0,,23,5,,468.0,1.0,f,44.0,3,4,research director,4,single,15992.0,15901,2,False,0.14,3.0,2,0,16.0,2,3.0,1,0,0,1981,False,control
1284,False,,1062.0,,2,3,,471.0,3.0,f,75.0,3,1,laboratory technician,2,married,2370.0,3956,1,False,0.13,,3,1,8.0,4,3.0,8,0,7,1991,,variante
1285,False,rarely,530.0,,29,1,medical,473.0,1.0,f,91.0,3,3,manager,3,married,,23978,3,,0.21,4.0,2,1,15.0,3,1.0,0,0,0,1975,True,control
1286,False,rarely,1332.0,research & development,2,4,,477.0,1.0,m,98.0,2,2,healthcare representative,4,,6781.0,17078,3,,0.23,4.0,2,0,,6,3.0,1,0,0,1981,False,control
1287,False,no,845.0,,1,5,medical,479.0,4.0,f,45.0,3,2,sales executive,4,,6653.0,15276,4,,0.15,,2,0,,6,3.0,1,0,0,1987,True,control
1288,True,rarely,350.0,,5,3,marketing,485.0,4.0,f,34.0,3,1,sales representative,3,single,2851.0,9150,1,,0.13,,2,0,1.0,2,3.0,1,0,0,1990,False,control
1289,False,,1144.0,research & development,7,4,medical,487.0,3.0,f,30.0,3,2,manufacturing director,3,married,5258.0,16044,2,,0.14,3.0,3,0,7.0,2,4.0,1,0,0,1977,,control
1290,True,rarely,156.0,sales,12,3,life sciences,494.0,3.0,f,90.0,4,1,sales representative,2,single,,25422,1,,0.15,3.0,4,0,1.0,0,3.0,1,0,0,2002,False,variante
1291,False,,202.0,,2,1,technical degree,508.0,3.0,m,72.0,3,1,sales representative,2,,2476.0,17434,1,,0.18,3.0,1,1,,3,3.0,1,0,0,1993,True,variante
1292,True,frequently,464.0,,4,3,,514.0,3.0,m,40.0,3,1,research scientist,4,single,2285.0,3427,9,True,0.23,4.0,3,0,3.0,4,3.0,1,0,0,1993,False,control
1293,False,rarely,1305.0,,10,4,,518.0,3.0,m,49.0,3,2,manufacturing director,2,single,4197.0,21123,2,,0.12,3.0,4,0,18.0,2,2.0,1,0,1,1986,,variante
1294,False,rarely,555.0,,2,3,,,2.0,f,78.0,2,2,laboratory technician,3,married,3448.0,13436,6,False,0.22,4.0,2,1,,3,3.0,1,0,0,1983,True,control
1295,False,rarely,1300.0,,17,2,,,3.0,m,79.0,3,2,laboratory technician,1,,4558.0,13535,1,,0.12,3.0,4,1,10.0,2,,10,1,8,1995,False,variante
1296,False,frequently,1490.0,,2,2,,556.0,4.0,m,42.0,3,1,laboratory technician,4,married,1702.0,12106,1,True,0.23,4.0,3,1,,3,3.0,1,0,0,1985,False,control
1297,True,,489.0,,2,2,technical degree,566.0,1.0,m,,2,1,human resources,4,single,2564.0,18437,1,False,0.12,3.0,3,0,1.0,3,4.0,1,0,0,2004,,control
1298,False,rarely,210.0,,29,3,,568.0,1.0,m,56.0,2,4,manager,4,divorced,,22102,3,False,0.12,3.0,3,1,,3,2.0,1,0,0,1966,True,control
1299,False,rarely,983.0,,2,2,medical,,1.0,f,65.0,3,2,manufacturing director,4,,5070.0,7389,5,,0.13,,3,3,20.0,2,3.0,5,0,4,1976,,control
1300,False,rarely,548.0,,8,4,life sciences,,3.0,f,42.0,3,2,laboratory technician,3,single,3780.0,23428,7,,0.11,3.0,3,0,,3,3.0,1,0,0,1969,False,control
1301,True,frequently,534.0,,42,3,,,,m,66.0,3,3,healthcare representative,3,,9824.0,22908,3,False,0.12,3.0,1,0,12.0,2,3.0,1,0,0,1992,True,control
1302,True,frequently,1306.0,,5,3,marketing,614.0,2.0,m,69.0,3,1,sales representative,2,,1878.0,8059,1,True,0.14,3.0,4,0,,3,3.0,0,0,0,2005,False,variante
1303,False,,1094.0,,28,3,other,615.0,3.0,m,58.0,1,3,sales executive,1,,,11373,3,False,0.15,3.0,3,1,20.0,2,3.0,1,0,1,1983,,variante
1304,False,,775.0,,29,2,,,1.0,m,45.0,3,2,sales executive,3,,,4267,5,,0.12,3.0,1,2,8.0,5,3.0,0,0,0,1997,,control
1305,True,rarely,471.0,research & development,24,3,,622.0,3.0,m,66.0,1,1,laboratory technician,4,single,2340.0,23213,1,True,0.18,3.0,2,0,1.0,3,1.0,1,0,0,1997,True,control
1306,False,,1495.0,,10,3,,,3.0,f,76.0,3,2,healthcare representative,3,,,22174,3,False,0.19,3.0,3,1,18.0,4,,1,0,0,1985,,control
1307,False,,823.0,,17,2,other,643.0,4.0,m,94.0,2,1,laboratory technician,2,married,2127.0,9100,1,False,0.21,4.0,4,1,1.0,2,3.0,1,0,0,1999,True,variante
1308,True,frequently,448.0,,12,4,,648.0,2.0,m,74.0,2,1,sales representative,1,married,2033.0,14470,1,False,0.18,3.0,3,1,1.0,2,4.0,1,0,0,1993,,variante
1309,False,rarely,558.0,,2,3,marketing,656.0,4.0,m,75.0,3,2,sales executive,3,married,9602.0,3010,4,,0.11,3.0,3,1,,3,2.0,3,1,0,1986,False,control
1310,False,rarely,959.0,research & development,1,3,life sciences,657.0,4.0,f,83.0,2,1,research scientist,2,,,11757,1,False,0.13,,4,0,1.0,0,4.0,1,0,0,2003,True,variante
1311,False,,782.0,,14,4,other,661.0,2.0,m,50.0,2,4,research director,4,divorced,16627.0,2671,4,,0.14,3.0,3,1,21.0,3,,1,0,0,1980,False,control
1312,False,,362.0,,27,1,life sciences,662.0,3.0,f,,3,1,research scientist,1,,,14561,3,False,0.17,3.0,4,0,8.0,3,2.0,0,0,0,1985,True,variante
1313,False,,1216.0,sales,8,4,marketing,,3.0,m,39.0,3,2,sales executive,3,divorced,,20431,0,,0.12,3.0,4,0,6.0,3,3.0,5,1,2,1990,False,control
1314,False,,160.0,,3,3,,,3.0,f,71.0,3,1,research scientist,3,,2083.0,22653,1,False,0.2,4.0,3,1,1.0,2,,1,0,0,1993,False,control
1315,False,,,sales,44,2,medical,690.0,2.0,f,62.0,3,2,sales executive,3,,,3487,1,False,0.14,3.0,1,1,,5,2.0,6,1,2,1994,False,control
1316,True,,1362.0,,10,1,medical,701.0,4.0,m,32.0,3,1,research scientist,3,single,1009.0,26999,1,,0.11,3.0,4,0,,5,3.0,1,1,1,2003,True,control
1317,False,no,727.0,,20,3,,704.0,,m,41.0,2,1,laboratory technician,3,married,,16900,1,False,0.18,3.0,3,2,1.0,3,3.0,1,0,0,1988,False,control
1318,False,,1225.0,,10,2,life sciences,715.0,4.0,m,80.0,4,1,research scientist,4,single,,15232,3,False,0.17,3.0,1,0,,2,,1,0,0,1986,True,control
1319,False,,168.0,,1,3,,743.0,3.0,f,81.0,3,3,manufacturing director,3,single,7861.0,15397,4,True,0.14,,4,0,10.0,4,,1,0,0,1985,True,control
1320,False,,1396.0,,10,3,,749.0,3.0,m,,3,1,sales representative,3,single,2642.0,2755,1,False,0.11,3.0,3,0,1.0,6,,1,0,0,1994,False,control
1321,False,,1225.0,,2,4,,,4.0,f,61.0,3,2,healthcare representative,1,divorced,,4761,2,False,0.11,3.0,1,1,16.0,2,4.0,1,0,0,1988,,variante
1322,False,rarely,268.0,,2,5,medical,773.0,4.0,m,92.0,3,1,research scientist,3,married,,20471,6,True,0.13,3.0,2,1,,0,1.0,1,0,1,1985,True,control
1323,False,rarely,167.0,,8,5,life sciences,775.0,2.0,f,32.0,3,2,manufacturing director,1,,5121.0,4187,3,False,0.14,3.0,3,1,,3,,0,0,0,1989,True,variante
1324,True,,1243.0,,6,3,life sciences,811.0,3.0,m,,4,1,laboratory technician,1,,,3445,1,True,0.21,4.0,3,2,1.0,2,3.0,0,0,0,2000,False,variante
1325,False,,1092.0,,9,3,life sciences,812.0,3.0,m,60.0,2,1,laboratory technician,2,divorced,2694.0,26551,1,False,0.11,3.0,3,3,,4,3.0,1,0,0,1999,False,variante
1326,True,rarely,805.0,,1,2,life sciences,816.0,2.0,f,36.0,2,1,laboratory technician,1,married,,6689,1,,0.11,3.0,4,1,1.0,1,3.0,1,0,0,1994,True,variante
1327,False,frequently,720.0,,16,4,medical,832.0,1.0,m,51.0,2,2,laboratory technician,3,,5094.0,11983,6,False,0.14,3.0,4,0,10.0,6,3.0,1,0,0,1983,True,control
1328,False,rarely,,research & development,2,3,,833.0,3.0,f,52.0,2,2,manufacturing director,4,single,,20234,5,,0.24,4.0,2,0,12.0,4,2.0,0,0,0,1993,True,control
1329,False,,252.0,,2,3,,834.0,2.0,f,95.0,2,1,research scientist,3,,2274.0,6153,1,False,0.14,3.0,4,0,1.0,3,3.0,1,0,0,1978,,control
1330,False,,443.0,,3,3,medical,,4.0,m,50.0,3,1,research scientist,4,married,,16571,1,,0.11,3.0,3,3,0.0,6,2.0,0,0,0,1996,,control
1331,False,,342.0,,16,4,marketing,,4.0,m,66.0,2,2,sales executive,3,,,24558,4,,0.19,,4,2,9.0,2,3.0,1,0,0,1986,,control
1332,False,,300.0,,1,3,life sciences,,4.0,m,61.0,3,1,laboratory technician,4,divorced,2314.0,9148,0,False,0.12,,2,1,4.0,2,3.0,3,0,2,1991,True,control
1333,False,rarely,868.0,,8,3,marketing,897.0,1.0,m,73.0,3,4,sales executive,4,married,,22789,5,,0.14,3.0,3,1,28.0,3,3.0,2,2,2,1970,True,control
1334,False,,1252.0,,19,2,,904.0,,m,32.0,3,3,sales executive,2,single,,4814,1,True,0.13,3.0,4,0,,2,3.0,10,0,9,1986,False,variante
1335,True,rarely,374.0,,25,4,,911.0,1.0,m,87.0,3,1,laboratory technician,4,,,18016,1,,0.24,4.0,3,0,1.0,2,1.0,1,0,1,1991,True,control
1336,True,frequently,781.0,,2,1,,918.0,4.0,m,57.0,2,1,laboratory technician,4,divorced,2380.0,13384,9,,0.14,3.0,4,1,3.0,3,2.0,1,0,0,1965,,control
1337,False,rarely,177.0,,8,3,,,1.0,f,55.0,3,2,manufacturing director,2,divorced,,23814,4,False,0.21,4.0,3,1,4.0,2,4.0,1,0,0,1980,False,variante
1338,True,rarely,1427.0,research & development,18,1,other,923.0,4.0,f,65.0,3,1,research scientist,4,single,,8870,1,False,0.19,,1,0,,3,2.0,1,0,0,2002,False,control
1339,False,,546.0,,48,3,life sciences,934.0,,m,83.0,3,1,laboratory technician,2,,2008.0,6896,1,False,0.14,3.0,2,2,1.0,3,3.0,1,1,0,1989,True,variante
1340,False,,1272.0,,5,3,,940.0,3.0,f,37.0,2,3,healthcare representative,2,divorced,10552.0,9255,2,,0.13,,4,1,24.0,3,3.0,6,0,4,1965,False,variante
1341,False,,,,20,4,medical,945.0,4.0,m,51.0,3,1,research scientist,3,married,2259.0,5543,4,,0.17,3.0,1,2,13.0,2,2.0,0,0,0,1975,False,control
1342,False,no,1184.0,,1,3,life sciences,951.0,3.0,f,70.0,2,1,laboratory technician,2,married,,3974,6,False,0.2,,3,0,5.0,3,3.0,3,0,2,1991,,variante
1343,True,,867.0,,19,2,marketing,952.0,3.0,m,36.0,2,1,sales representative,2,married,2413.0,18798,1,True,0.18,,3,3,,2,3.0,1,0,0,1998,False,variante
1344,False,,658.0,sales,10,4,marketing,954.0,1.0,m,67.0,2,3,sales executive,2,divorced,,20652,2,False,0.12,3.0,2,1,11.0,2,2.0,1,0,0,1983,True,variante
1345,True,,419.0,,21,3,other,959.0,4.0,m,37.0,2,1,sales representative,2,single,2121.0,9947,1,True,0.13,3.0,2,0,1.0,3,4.0,1,0,0,2004,False,variante
1346,True,rarely,129.0,research & development,4,3,technical degree,,1.0,m,84.0,3,1,laboratory technician,1,single,,13008,1,,0.19,3.0,2,0,1.0,2,3.0,1,0,0,2003,False,variante
1347,False,rarely,1069.0,,1,3,,,2.0,f,42.0,2,2,healthcare representative,4,,,12291,0,,0.14,3.0,1,0,6.0,3,3.0,5,1,4,1990,,control
1348,True,rarely,289.0,,2,3,,,4.0,m,51.0,3,1,research scientist,3,single,2479.0,26227,4,False,0.24,4.0,1,0,7.0,4,3.0,1,0,0,1965,False,control
1349,True,no,1479.0,,24,3,,986.0,2.0,f,100.0,4,4,sales executive,2,single,13194.0,17071,4,,0.16,3.0,4,0,22.0,2,2.0,1,0,0,1983,True,variante
1350,True,rarely,906.0,,10,3,,994.0,4.0,f,92.0,2,1,research scientist,1,single,,11479,6,True,0.2,4.0,3,0,3.0,5,3.0,0,0,0,1994,True,variante
1351,False,rarely,955.0,,18,2,life sciences,1003.0,4.0,f,83.0,3,2,sales executive,4,single,4163.0,8571,1,True,0.17,3.0,3,0,9.0,0,3.0,9,0,7,1976,False,control
1352,False,,287.0,,5,2,,1012.0,2.0,m,73.0,3,1,research scientist,4,,,13493,1,False,0.15,3.0,4,0,,2,3.0,0,0,0,2005,,control
1353,True,,1097.0,,16,3,medical,,4.0,f,98.0,2,1,research scientist,1,,2600.0,18275,1,True,0.15,3.0,1,0,1.0,2,3.0,1,0,0,2003,False,variante
1354,False,,265.0,,5,2,,1029.0,4.0,m,90.0,3,5,manager,3,,18303.0,7770,6,False,0.13,3.0,2,0,21.0,3,4.0,1,0,0,1981,True,control
1355,False,rarely,804.0,research & development,9,3,,,1.0,m,64.0,3,1,laboratory technician,4,married,2380.0,20165,4,False,0.18,,2,0,8.0,5,3.0,1,0,0,1973,True,control
1356,True,rarely,1141.0,,11,2,medical,1033.0,1.0,f,61.0,1,2,healthcare representative,2,,4777.0,14382,5,False,0.15,3.0,1,0,15.0,2,1.0,1,0,0,1986,True,variante
1357,False,,,,3,4,life sciences,,2.0,m,42.0,3,2,sales executive,4,,,4981,8,True,0.12,3.0,3,0,19.0,1,3.0,1,0,0,1985,False,control
1358,True,,660.0,,15,3,,1052.0,1.0,m,81.0,3,2,laboratory technician,3,divorced,,7858,7,,0.14,3.0,2,1,9.0,3,2.0,1,0,0,1987,,control
1359,False,rarely,1144.0,sales,10,1,medical,1056.0,4.0,m,74.0,3,1,sales representative,2,married,1052.0,23384,1,False,0.22,4.0,2,0,,5,3.0,1,0,0,1995,True,variante
1360,False,,415.0,,25,3,,1076.0,3.0,m,,2,3,sales executive,4,,,5268,5,False,0.13,3.0,3,1,18.0,5,3.0,1,0,0,1980,True,control
1361,True,rarely,1334.0,research & development,10,3,,1079.0,3.0,f,36.0,2,1,laboratory technician,1,single,,17258,1,False,0.13,,1,0,1.0,6,2.0,1,1,0,2002,True,variante
1362,True,rarely,1323.0,,4,4,,1081.0,1.0,m,34.0,3,1,research scientist,3,married,2461.0,10332,9,,0.12,,3,3,18.0,2,4.0,10,2,7,1972,False,control
1363,False,,309.0,sales,10,4,,1105.0,4.0,f,88.0,2,2,sales executive,4,divorced,,24223,2,True,0.14,,3,3,8.0,5,3.0,1,0,0,1986,False,control
