,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
1297,19.0,True,,489.0,,2,2,technical degree,566.0,1,m,,2,1,human resources,4,single,2564.0,18437,1,True,False,0.12,3.0,3,,0,1.0,3,4.0,1,,0,0,2564.0,2004,1000000000.0,,
1298,57.0,False,rarely,210.0,,29,3,,568.0,1,m,56,2,4,manager,4,divorced,,22102,3,True,False,0.12,3.0,3,,1,,3,2.0,1,,0,0,,1966,1000000000.0,,True
1299,47.0,False,rarely,983.0,,2,2,medical,,1,f,65,3,2,manufacturing director,4,,5070.0,7389,5,,,0.13,,3,,3,20.0,2,3.0,5,,0,4,5070.0,1976,1000000000.0,,
1300,54.0,False,rarely,548.0,,8,4,life sciences,,3,f,42,3,2,laboratory technician,3,single,3780.0,23428,7,True,,0.11,3.0,3,80.0,0,,3,3.0,1,,0,0,3780.0,1969,1000000000.0,,False
1301,31.0,True,frequently,534.0,,42,3,,,42,m,66,3,3,healthcare representative,3,,9824.0,22908,3,True,False,0.12,3.0,1,,0,12.0,2,3.0,1,,0,0,9824.0,1992,1000000000.0,,True
1302,18.0,True,frequently,1306.0,,5,3,marketing,614.0,2,m,69,3,1,sales representative,2,,1878.0,8059,1,,True,0.14,3.0,4,,0,,3,3.0,0,,0,0,1878.0,2005,1000000000.0,,False
1303,40.0,False,,1094.0,,28,3,other,615.0,3,m,58,1,3,sales executive,1,,,11373,3,,False,0.15,3.0,3,,1,20.0,2,3.0,1,,0,1,,1983,1000000000.0,,
1304,26.0,False,,775.0,,29,2,,,1,m,45,3,2,sales executive,3,,,4267,5,,,0.12,3.0,1,,2,8.0,5,3.0,0,,0,0,,1997,1000000000.0,,
1305,26.0,True,rarely,471.0,research & development,24,3,,622.0,3,m,66,1,1,laboratory technician,4,single,2340.0,23213,1,,True,0.18,3.0,2,,0,1.0,3,1.0,1,,0,0,2340.0,1997,1000000000.0,research & development,True
1306,38.0,False,,1495.0,,10,3,,,3,f,76,3,2,healthcare representative,3,,,22174,3,,False,0.19,3.0,3,80.0,1,18.0,4,,1,,0,0,,1985,1000000000.0,,
1307,24.0,False,,823.0,,17,2,other,643.0,4,m,94,2,1,laboratory technician,2,married,2127.0,9100,1,True,False,0.21,4.0,4,,1,1.0,2,3.0,1,,0,0,2127.0,1999,1000000000.0,,True
1308,30.0,True,frequently,448.0,,12,4,,648.0,2,m,74,2,1,sales representative,1,married,2033.0,14470,1,True,False,0.18,3.0,3,,1,1.0,2,4.0,1,,0,0,2033.0,1993,1000000000.0,,
1309,37.0,False,rarely,558.0,,2,3,marketing,656.0,4,m,75,3,2,sales executive,3,married,9602.0,3010,4,,,0.11,3.0,3,,1,,3,2.0,3,,1,0,9602.0,1986,1000000000.0,,False
1310,20.0,False,rarely,959.0,research & development,1,3,life sciences,657.0,4,f,83,2,1,research scientist,2,,,11757,1,,False,0.13,,4,80.0,0,1.0,0,4.0,1,,0,0,,2003,1000000000.0,research & development,True
1311,43.0,False,,782.0,,14,4,other,661.0,2,m,50,2,4,research director,4,divorced,16627.0,2671,4,True,,0.14,3.0,3,,1,21.0,3,,1,,0,0,16627.0,1980,1000000000.0,,False
1312,38.0,False,,362.0,,27,1,life sciences,662.0,3,f,,3,1,research scientist,1,,,14561,3,,False,0.17,3.0,4,,0,8.0,3,2.0,0,,0,0,,1985,1000000000.0,,True
1313,33.0,False,,1216.0,sales,8,4,marketing,,3,m,39,3,2,sales executive,3,divorced,,20431,0,True,,0.12,3.0,4,80.0,0,6.0,3,3.0,5,,1,2,,1990,1000000000.0,sales,False
1314,30.0,False,,160.0,,3,3,,,3,f,71,3,1,research scientist,3,,2083.0,22653,1,,False,0.2,4.0,3,,1,1.0,2,,1,,0,0,2083.0,1993,1000000000.0,,False
1315,29.0,False,,,sales,44,2,medical,690.0,2,f,62,3,2,sales executive,3,,,3487,1,True,False,0.14,3.0,1,,1,,5,2.0,6,,1,2,,1994,1000000000.0,sales,False
1316,20.0,True,,1362.0,,10,1,medical,701.0,4,m,32,3,1,research scientist,3,single,1009.0,26999,1,,,0.11,3.0,4,,0,,5,3.0,1,,1,1,1009.0,2003,1000000000.0,,True
1317,35.0,False,no,727.0,,20,3,,704.0,20,m,41,2,1,laboratory technician,3,marreid,,16900,1,True,False,0.18,3.0,3,,2,1.0,3,3.0,1,,0,0,,1988,1000000000.0,,False
1318,37.0,False,,1225.0,,10,2,life sciences,715.0,4,m,80,4,1,research scientist,4,single,,15232,3,True,False,0.17,3.0,1,,0,,2,,1,,0,0,,1986,1000000000.0,,True
1319,38.0,False,,168.0,,1,3,,743.0,3,f,81,3,3,manufacturing director,3,single,7861.0,15397,4,,True,0.14,,4,,0,10.0,4,,1,,0,0,7861.0,1985,1000000000.0,,True
1320,29.0,False,,1396.0,,10,3,,749.0,3,m,,3,1,sales representative,3,single,2642.0,2755,1,True,False,0.11,3.0,3,,0,1.0,6,,1,,0,0,2642.0,1994,1000000000.0,,False
1321,35.0,False,,1225.0,,2,4,,,4,f,61,3,2,healthcare representative,1,divorced,,4761,2,True,False,0.11,3.0,1,,1,16.0,2,4.0,1,,0,0,,1988,1000000000.0,,
1322,38.0,False,rarely,268.0,,2,5,medical,773.0,4,m,92,3,1,research scientist,3,married,,20471,6,,True,0.13,3.0,2,80.0,1,,0,1.0,1,,0,1,,1985,1000000000.0,,True
1323,34.0,False,rarely,167.0,,8,5,life sciences,775.0,2,f,32,3,2,manufacturing director,1,,5121.0,4187,3,,False,0.14,3.0,3,,1,,3,,0,,0,0,5121.0,1989,1000000000.0,,True
1324,23.0,True,,1243.0,,6,3,life sciences,811.0,3,m,,4,1,laboratory technician,1,,,3445,1,,True,0.21,4.0,3,,2,1.0,2,3.0,0,,0,0,,2000,1000000000.0,,False
1325,,False,,1092.0,,9,3,life sciences,812.0,3,m,60,2,1,laboratory technician,2,divorced,2694.0,26551,1,True,False,0.11,3.0,3,,3,,4,3.0,1,,0,0,2694.0,1999,1000000000.0,,False
1326,29.0,True,rarely,805.0,,1,2,life sciences,816.0,2,f,36,2,1,laboratory technician,1,married,,6689,1,,,0.11,3.0,4,,1,1.0,1,3.0,1,,0,0,,1994,1000000000.0,,True
1327,40.0,False,frequently,720.0,,16,4,medical,832.0,1,m,51,2,2,laboratory technician,3,,5094.0,11983,6,True,False,0.14,3.0,4,,0,10.0,6,3.0,1,,0,0,5094.0,1983,1000000000.0,,True
1328,30.0,False,rarely,,research & development,2,3,,833.0,3,f,52,2,2,manufacturing director,4,single,,20234,5,True,,0.24,4.0,2,,0,12.0,4,2.0,0,,0,0,,1993,1000000000.0,research & development,True
1329,45.0,False,,252.0,,2,3,,834.0,2,f,95,2,1,research scientist,3,,2274.0,6153,1,,False,0.14,3.0,4,,0,1.0,3,3.0,1,,0,0,2274.0,1978,1000000000.0,,
1330,27.0,False,,443.0,,3,3,medical,,4,m,50,3,1,research scientist,4,married,,16571,1,,,0.11,3.0,3,80.0,3,0.0,6,2.0,0,,0,0,,1996,1000000000.0,,
1331,37.0,False,,342.0,,16,4,marketing,,4,m,66,2,2,sales executive,3,,,24558,4,True,,0.19,,4,80.0,2,9.0,2,3.0,1,,0,0,,1986,1000000000.0,,
1332,32.0,False,,300.0,,1,3,life sciences,,4,m,61,3,1,laboratory technician,4,divorced,2314.0,9148,0,,False,0.12,,2,,1,4.0,2,3.0,3,,0,2,2314.0,1991,1000000000.0,,True
1333,53.0,False,rarely,868.0,,8,3,marketing,897.0,1,m,73,3,4,sales executive,4,married,,22789,5,,,0.14,3.0,3,80.0,1,28.0,3,3.0,2,,2,2,,1970,1000000000.0,,True
1334,37.0,False,,1252.0,,19,2,,904.0,19,m,32,3,3,sales executive,2,single,,4814,1,,True,0.13,3.0,4,,0,,2,3.0,10,,0,9,,1986,1000000000.0,,False
1335,32.0,True,rarely,374.0,,25,4,,911.0,1,m,87,3,1,laboratory technician,4,,,18016,1,True,,0.24,4.0,3,,0,1.0,2,1.0,1,,0,1,,1991,1000000000.0,,True
1336,58.0,True,frequently,781.0,,2,1,,918.0,4,m,57,2,1,laboratory technician,4,divorced,2380.0,13384,9,True,,0.14,3.0,4,,1,3.0,3,2.0,1,,0,0,2380.0,1965,1000000000.0,,
1337,43.0,False,rarely,177.0,,8,3,,,1,f,55,3,2,manufacturing director,2,divorced,,23814,4,True,False,0.21,4.0,3,,1,4.0,2,4.0,1,,0,0,,1980,1000000000.0,,False
1338,21.0,True,rarely,1427.0,research & development,18,1,other,923.0,4,f,65,3,1,research scientist,4,single,,8870,1,,False,0.19,,1,,0,,3,2.0,1,,0,0,,2002,1000000000.0,research & development,False
1339,34.0,False,,546.0,,48,3,life sciences,934.0,48,m,83,3,1,laboratory technician,2,,2008.0,6896,1,True,False,0.14,3.0,2,80.0,2,1.0,3,3.0,1,,1,0,2008.0,1989,1000000000.0,,True
1340,58.0,False,,1272.0,,5,3,,940.0,3,f,37,2,3,healthcare representative,2,divorced,10552.0,9255,2,True,,0.13,,4,,1,24.0,3,3.0,6,,0,4,10552.0,1965,1000000000.0,,False
1341,48.0,False,,,,20,4,medical,945.0,4,m,51,3,1,research scientist,3,married,2259.0,5543,4,,,0.17,3.0,1,80.0,2,13.0,2,2.0,0,,0,0,2259.0,1975,1000000000.0,,False
1342,32.0,False,no,1184.0,,1,3,life sciences,951.0,3,f,70,2,1,laboratory technician,2,married,,3974,6,,False,0.2,,3,,0,5.0,3,3.0,3,,0,2,,1991,1000000000.0,,
1343,25.0,True,,867.0,,19,2,marketing,952.0,3,m,36,2,1,sales representative,2,married,2413.0,18798,1,True,True,0.18,,3,80.0,3,,2,3.0,1,,0,0,2413.0,1998,1000000000.0,,False
1344,40.0,False,,658.0,sales,10,4,marketing,954.0,1,m,67,2,3,sales executive,2,divorced,,20652,2,,False,0.12,3.0,2,80.0,1,11.0,2,2.0,1,,0,0,,1983,1000000000.0,sales,True
1345,19.0,True,,419.0,,21,3,other,959.0,4,m,37,2,1,sales representative,2,single,2121.0,9947,1,True,True,0.13,3.0,2,80.0,0,1.0,3,4.0,1,,0,0,2121.0,2004,1000000000.0,,False
1346,20.0,True,rarely,129.0,research & development,4,3,technical degree,,1,m,84,3,1,laboratory technician,1,single,,13008,1,True,,0.19,3.0,2,80.0,0,1.0,2,3.0,1,,0,0,,2003,1000000000.0,research & development,False
1347,33.0,False,rarely,1069.0,,1,3,,,2,f,42,2,2,healthcare representative,4,,,12291,0,,,0.14,3.0,1,,0,6.0,3,3.0,5,,1,4,,1990,1000000000.0,,
1348,58.0,True,rarely,289.0,,2,3,,,4,m,51,3,1,research scientist,3,single,2479.0,26227,4,True,False,0.24,4.0,1,80.0,0,7.0,4,3.0,1,,0,0,2479.0,1965,1000000000.0,,False
1349,40.0,True,no,1479.0,,24,3,,986.0,2,f,100,4,4,sales executive,2,single,13194.0,17071,4,,,0.16,3.0,4,,0,22.0,2,2.0,1,,0,0,13194.0,1983,1000000000.0,,True
1350,29.0,True,rarely,906.0,,10,3,,994.0,4,f,92,2,1,research scientist,1,single,,11479,6,,True,0.2,4.0,3,,0,3.0,5,3.0,0,,0,0,,1994,1000000000.0,,True
1351,47.0,False,rarely,955.0,,18,2,life sciences,1003.0,4,f,83,3,2,sales executive,4,single,4163.0,8571,1,True,True,0.17,3.0,3,,0,9.0,0,3.0,9,,0,7,4163.0,1976,1000000000.0,,False
1352,18.0,False,,287.0,,5,2,,1012.0,2,m,73,3,1,research scientist,4,,,13493,1,,False,0.15,3.0,4,,0,,2,3.0,0,,0,0,,2005,1000000000.0,,
1353,20.0,True,,1097.0,,16,3,medical,,4,f,98,2,1,research scientist,1,,2600.0,18275,1,,True,0.15,3.0,1,80.0,0,1.0,2,3.0,1,,0,0,2600.0,2003,1000000000.0,,False
1354,42.0,False,,265.0,,5,2,,1029.0,4,m,90,3,5,manager,3,,18303.0,7770,6,,False,0.13,3.0,2,,0,21.0,3,4.0,1,,0,0,18303.0,1981,1000000000.0,,True
1355,50.0,False,rarely,804.0,research & development,9,3,,,1,m,64,3,1,laboratory technician,4,married,2380.0,20165,4,,False,0.18,,2,,0,8.0,5,3.0,1,,0,0,2380.0,1973,1000000000.0,research & development,True
1356,37.0,True,rarely,1141.0,,11,2,medical,1033.0,1,f,61,1,2,healthcare representative,2,,4777.0,14382,5,,False,0.15,3.0,1,,0,15.0,2,1.0,1,,0,0,4777.0,1986,1000000000.0,,True
1357,38.0,False,,,,3,4,life sciences,,2,m,42,3,2,sales executive,4,,,4981,8,,True,0.12,3.0,3,80.0,0,19.0,1,3.0,1,,0,0,,1985,1000000000.0,,False
1358,36.0,True,,660.0,,15,3,,1052.0,1,m,81,3,2,laboratory technician,3,divorced,,7858,7,,,0.14,3.0,2,,1,9.0,3,2.0,1,,0,0,,1987,1000000000.0,,
1359,28.0,False,rarely,1144.0,sales,10,1,medical,1056.0,4,m,74,3,1,sales representative,2,married,1052.0,23384,1,True,False,0.22,4.0,2,,0,,5,3.0,1,,0,0,1052.0,1995,1000000000.0,sales,True
1360,43.0,False,,415.0,,25,3,,1076.0,3,m,,2,3,sales executive,4,,,5268,5,True,False,0.13,3.0,3,,1,18.0,5,3.0,1,,0,0,,1980,1000000000.0,,True
1361,21.0,True,rarely,1334.0,research & development,10,3,,1079.0,3,f,36,2,1,laboratory technician,1,single,,17258,1,,False,0.13,,1,,0,1.0,6,2.0,1,,1,0,,2002,1000000000.0,research & development,True
1362,51.0,True,rarely,1323.0,,4,4,,1081.0,1,m,34,3,1,research scientist,3,married,2461.0,10332,9,,,0.12,,3,,3,18.0,2,4.0,10,,2,7,2461.0,1972,1000000000.0,,False
1363,37.0,False,,309.0,sales,10,4,,1105.0,4,f,88,2,2,sales executive,4,divorced,,24223,2,,True,0.14,,3,,3,8.0,5,3.0,1,,0,0,,1986,1000000000.0,sales,False
1364,28.0,True,,1009.0,research & development,1,3,medical,1111.0,1,m,45,2,1,laboratory technician,2,divorced,2596.0,7160,1,,False,0.15,,1,80.0,2,,2,3.0,1,,0,0,2596.0,1995,1000000000.0,research & development,False
1365,50.0,True,,,,1,4,,1113.0,4,m,81,3,2,sales executive,3,single,4728.0,17251,3,True,True,0.14,3.0,4,80.0,0,5.0,4,3.0,0,,0,0,4728.0,1973,1000000000.0,,
1366,34.0,False,,697.0,,3,4,,1115.0,3,m,40,2,1,research scientist,4,,,22478,3,True,False,0.17,3.0,4,,3,6.0,2,3.0,0,,0,0,,1989,1000000000.0,,True
1367,38.0,False,rarely,130.0,,2,2,marketing,1125.0,4,m,32,3,3,sales executive,2,single,7351.0,20619,7,True,False,0.16,3.0,3,,0,,2,3.0,1,,0,0,7351.0,1985,1000000000.0,,True
1368,42.0,False,,188.0,,29,3,,,2,m,56,1,2,laboratory technician,4,,,9558,4,,,0.19,3.0,1,,0,16.0,3,3.0,1,,0,0,,1981,1000000000.0,,False
1369,18.0,True,,247.0,,8,1,,1156.0,3,m,80,3,1,laboratory technician,3,single,,13556,1,,False,0.12,3.0,4,,0,,0,3.0,0,,0,0,,2005,1000000000.0,,True
1370,41.0,False,,167.0,,12,4,,1158.0,2,m,46,3,1,laboratory technician,4,,4766.0,9051,3,,True,0.11,3.0,1,80.0,1,6.0,4,,1,,0,0,4766.0,1982,1000000000.0,,False
1371,35.0,False,rarely,982.0,research & development,1,4,medical,1172.0,4,m,58,2,1,laboratory technician,3,,2258.0,16340,6,True,False,0.12,3.0,2,,1,,2,3.0,8,,1,7,2258.0,1988,1000000000.0,research & development,True
1372,32.0,False,,862.0,sales,2,1,,1190.0,3,f,76,3,1,sales representative,1,,2827.0,14947,1,,,0.12,3.0,3,80.0,3,1.0,3,3.0,1,,0,0,2827.0,1991,1000000000.0,sales,
1373,22.0,True,,1256.0,,3,4,life sciences,,3,m,48,2,1,research scientist,4,married,2853.0,4223,0,,True,0.11,3.0,2,,1,1.0,5,3.0,0,,0,0,2853.0,2001,1000000000.0,,
1374,44.0,False,no,111.0,,26,3,,1206.0,26,m,74,1,1,research scientist,3,single,2290.0,4279,2,True,False,0.13,,4,,0,6.0,3,3.0,0,,0,0,2290.0,1979,1000000000.0,,True
1375,41.0,True,no,906.0,,5,2,life sciences,1210.0,1,m,95,2,1,research scientist,1,,2107.0,20293,6,,False,0.17,3.0,1,,1,5.0,2,1.0,1,,0,0,2107.0,1982,1000000000.0,,True
1376,40.0,False,frequently,1184.0,,2,4,,,2,m,62,3,2,sales executive,2,,,25440,5,,False,0.12,3.0,4,,3,,2,3.0,0,,0,0,,1983,1000000000.0,,False
1377,24.0,True,,984.0,,17,2,life sciences,,4,f,97,3,1,laboratory technician,2,,2210.0,3372,1,,,0.13,3.0,1,80.0,1,1.0,3,1.0,1,,0,0,2210.0,1999,1000000000.0,,True
1378,42.0,False,frequently,458.0,,26,5,medical,1242.0,1,f,60,3,3,research director,1,married,13191.0,23281,3,,True,0.17,3.0,3,80.0,0,,6,3.0,1,,0,0,13191.0,1981,1000000000.0,,False
1379,49.0,False,,1098.0,research & development,4,2,medical,1256.0,1,m,85,2,5,manager,3,married,,12124,2,,,0.13,,3,80.0,1,23.0,2,4.0,1,,0,0,,1974,1000000000.0,research & development,
1380,48.0,False,rarely,969.0,,2,2,technical degree,1258.0,4,m,76,4,1,laboratory technician,2,single,,16620,5,True,,0.11,3.0,3,,0,7.0,4,2.0,1,,0,0,,1975,1000000000.0,,
1381,29.0,False,rarely,1329.0,research & development,7,3,,1260.0,3,m,82,3,2,healthcare representative,4,,,4204,1,,,0.11,3.0,2,80.0,2,6.0,2,3.0,6,,1,0,,1994,1000000000.0,research & development,True
1382,48.0,False,,715.0,research & development,1,3,life sciences,1263.0,4,m,76,2,5,research director,4,single,18265.0,8733,6,,False,0.12,3.0,3,,0,,3,4.0,1,,0,0,18265.0,1975,1000000000.0,research & development,
1383,34.0,False,,1320.0,,20,3,technical degree,,3,f,89,4,1,research scientist,3,,,21643,0,,False,0.17,3.0,4,,0,2.0,5,2.0,1,,0,0,,1989,1000000000.0,,
1384,19.0,False,,265.0,,25,3,life sciences,1269.0,2,f,57,4,1,research scientist,4,single,,21221,1,True,,0.12,3.0,4,,0,1.0,2,3.0,1,,0,1,,2004,1000000000.0,,True
1385,23.0,False,,373.0,,1,2,,1270.0,4,m,47,3,1,research scientist,3,,,16901,1,True,False,0.22,4.0,4,,1,1.0,2,3.0,1,0.0,0,1,,2000,1000000000.0,,False
1386,25.0,True,frequently,599.0,,32,1,,1273.0,3,m,73,1,1,sales representative,4,single,1118.0,8040,1,True,True,0.14,,4,,0,1.0,4,3.0,1,,1,0,1118.0,1998,1000000000.0,,True
1387,42.0,False,,603.0,,34,4,medical,,2,f,78,4,2,research scientist,2,married,2372.0,5628,6,True,True,0.16,3.0,4,,0,18.0,2,3.0,1,,0,0,2372.0,1981,1000000000.0,,False
1388,51.0,False,frequently,968.0,,6,2,medical,,2,f,40,2,1,laboratory technician,3,single,2838.0,4257,0,True,,0.14,3.0,2,,0,8.0,6,2.0,7,,7,7,2838.0,1972,1000000000.0,,False
1389,45.0,False,frequently,364.0,,25,3,medical,1306.0,2,f,,3,5,manager,2,,18061.0,13035,3,,,0.22,4.0,3,80.0,0,22.0,4,3.0,0,,0,0,18061.0,1978,1000000000.0,,False
1390,27.0,False,,1291.0,,11,3,medical,1364.0,3,f,98,4,1,sales representative,4,married,,6527,8,,,0.14,,2,,1,5.0,4,3.0,1,,0,0,,1996,1000000000.0,,True
1391,18.0,False,no,1124.0,,1,3,,1368.0,4,f,97,3,1,laboratory technician,4,single,1611.0,19305,1,True,,0.15,3.0,3,,0,0.0,5,4.0,0,,0,0,1611.0,2005,1000000000.0,,False
1392,31.0,True,frequently,703.0,,2,3,,1379.0,3,f,90,2,1,sales representative,4,single,,11882,7,,False,0.14,3.0,3,,0,3.0,3,4.0,1,,0,0,,1992,1000000000.0,,True
1393,31.0,True,frequently,,,1,4,life sciences,1427.0,2,f,50,1,1,sales representative,3,single,,16154,1,,,0.12,,2,,0,,3,3.0,1,,0,0,,1992,1000000000.0,,False
1394,31.0,True,rarely,202.0,,8,3,life sciences,1433.0,1,f,34,2,1,research scientist,2,,,22262,1,True,,0.12,3.0,3,,0,,3,4.0,1,,0,0,,1992,1000000000.0,,False
1395,27.0,False,rarely,1377.0,,11,1,life sciences,1434.0,2,m,91,3,1,laboratory technician,1,married,,7679,0,,,0.14,3.0,2,80.0,0,6.0,3,4.0,5,,1,4,,1996,1000000000.0,,False
1396,39.0,True,,592.0,,2,3,,1458.0,1,f,54,2,1,laboratory technician,1,single,,17181,2,,True,0.23,4.0,2,,0,11.0,2,4.0,1,,0,0,,1984,1000000000.0,,True
1397,44.0,False,frequently,383.0,,1,5,marketing,1481.0,1,f,79,3,2,sales executive,3,married,4768.0,9282,7,,,0.12,,3,,1,11.0,4,2.0,1,,0,0,4768.0,1979,1000000000.0,,False
1398,30.0,False,,990.0,research & development,25,3,,1482.0,25,m,,3,1,research scientist,3,,1274.0,7152,1,True,,0.13,3.0,2,80.0,2,1.0,2,2.0,1,,0,0,1274.0,1993,1000000000.0,research & development,False
1399,35.0,False,rarely,660.0,,26,1,life sciences,,4,m,76,3,1,sales representative,3,,2404.0,16192,1,,False,0.13,,1,,1,1.0,3,3.0,1,0.0,0,0,2404.0,1988,1000000000.0,,True
1400,24.0,True,frequently,381.0,,9,3,,1494.0,2,m,89,3,1,laboratory technician,1,,,16998,2,,,0.11,3.0,3,,0,,2,2.0,0,,0,0,,1999,1000000000.0,,False
1401,24.0,False,,830.0,,13,2,,,4,f,78,3,1,sales representative,2,married,2033.0,7103,1,True,,0.13,3.0,3,80.0,1,1.0,2,,1,,0,0,2033.0,1999,1000000000.0,,
1402,28.0,True,,289.0,,2,2,medical,1504.0,3,m,,2,1,laboratory technician,1,single,2561.0,5355,7,,False,0.11,,3,,0,8.0,2,2.0,0,,0,0,2561.0,1995,1000000000.0,,
1403,28.0,False,rarely,1423.0,,1,3,life sciences,,1,m,72,2,1,research scientist,3,,1563.0,12530,1,True,,0.14,3.0,4,,1,1.0,2,1.0,1,,0,0,1563.0,1995,1000000000.0,,False
1404,33.0,False,,516.0,,8,5,,1515.0,4,m,69,3,2,healthcare representative,3,,6388.0,22049,2,True,,0.17,3.0,1,,0,14.0,6,3.0,0,,0,0,6388.0,1990,1000000000.0,,True
1405,39.0,False,rarely,1089.0,,6,3,,1525.0,2,f,32,3,3,manufacturing director,2,single,8376.0,9150,4,True,,0.18,,4,,0,9.0,3,3.0,2,,2,2,8376.0,1984,1000000000.0,,False
1406,42.0,False,,1210.0,,2,3,medical,1542.0,3,m,68,2,1,laboratory technician,2,married,4841.0,24052,4,True,,0.14,,2,,1,,3,,1,,0,0,4841.0,1981,1000000000.0,,
1407,29.0,False,rarely,598.0,,9,3,,1558.0,3,m,91,4,1,research scientist,3,married,,22376,6,,False,0.18,3.0,1,,2,,2,2.0,1,0.0,0,0,,1994,1000000000.0,,False
1408,35.0,False,rarely,992.0,,1,3,,1564.0,4,m,68,2,1,laboratory technician,1,,,21731,1,,False,0.19,3.0,2,,0,,3,3.0,3,,1,2,,1988,1000000000.0,,False
1409,35.0,True,rarely,104.0,,14,3,,,14,f,69,3,1,laboratory technician,1,,2074.0,26619,1,,,0.12,3.0,4,,1,1.0,2,3.0,1,,0,0,2074.0,1988,1000000000.0,,True
1410,34.0,False,,479.0,,13,4,medical,1577.0,13,m,35,3,1,research scientist,4,single,2972.0,22061,1,True,,0.13,3.0,3,,0,,4,,1,,0,0,2972.0,1989,1000000000.0,,False
1411,26.0,False,rarely,474.0,,3,3,,1581.0,1,f,89,3,1,research scientist,4,,,11133,1,True,,0.21,4.0,1,,0,1.0,5,3.0,1,,0,0,,1997,1000000000.0,,
1412,36.0,False,rarely,884.0,,1,4,life sciences,,2,f,73,3,2,sales executive,3,single,6815.0,21447,6,,False,0.13,3.0,1,,0,,5,3.0,1,,0,0,6815.0,1987,1000000000.0,,True
1413,50.0,False,,264.0,,24,3,marketing,1591.0,24,m,59,3,5,manager,3,marreid,,19519,4,True,True,0.16,,3,80.0,1,,2,3.0,1,,0,0,,1973,1000000000.0,,False
1414,42.0,False,rarely,1059.0,,9,2,,,4,m,93,2,5,manager,4,,,26362,8,,False,0.22,4.0,4,,0,24.0,2,3.0,1,,0,1,,1981,1000000000.0,,False
1415,35.0,False,,1349.0,,7,2,life sciences,1601.0,3,m,63,2,1,laboratory technician,4,,2690.0,7713,1,,False,0.18,3.0,4,,1,,5,2.0,1,,0,1,2690.0,1988,1000000000.0,,False
1416,46.0,False,rarely,563.0,,1,4,life sciences,1602.0,4,m,56,4,4,manager,1,,17567.0,3156,1,True,,0.15,3.0,2,80.0,0,27.0,5,1.0,26,,0,12,17567.0,1977,1000000000.0,,False
1417,18.0,True,frequently,544.0,sales,3,2,medical,1624.0,2,f,70,3,1,sales representative,4,single,1569.0,18420,1,,True,0.12,3.0,3,80.0,0,0.0,2,4.0,0,,0,0,1569.0,2005,1000000000.0,sales,
1418,29.0,False,,991.0,,5,3,,1669.0,1,m,43,2,2,sales executive,2,divorced,4187.0,3356,1,,True,0.13,,2,,1,10.0,3,2.0,10,,0,9,4187.0,1994,1000000000.0,,
1419,31.0,False,,1112.0,,5,4,life sciences,1673.0,1,f,67,3,2,sales executive,4,,,22589,1,,False,0.11,3.0,1,,2,10.0,2,,10,,0,2,,1992,1000000000.0,,True
1420,41.0,False,rarely,1206.0,,23,2,,1678.0,4,m,80,3,3,sales executive,3,single,,11591,3,,,0.16,3.0,4,,0,21.0,2,3.0,2,,0,2,,1982,1000000000.0,,
1421,38.0,False,rarely,1495.0,,4,2,,,4,f,87,3,1,laboratory technician,3,,3306.0,26176,7,,,0.19,3.0,4,,1,7.0,5,,0,,0,0,3306.0,1985,1000000000.0,,True
1422,32.0,True,rarely,1259.0,,2,4,life sciences,,4,m,95,3,1,laboratory technician,2,single,1393.0,24852,1,,False,0.12,3.0,1,,0,1.0,2,3.0,1,,0,0,1393.0,1991,1000000000.0,,True
1423,60.0,False,,,,1,4,,1697.0,3,m,92,1,3,healthcare representative,4,divorced,10883.0,20467,3,,False,0.2,4.0,3,,1,19.0,2,4.0,1,,0,0,10883.0,1963,1000000000.0,,False
1424,24.0,True,,240.0,,22,1,,1714.0,4,m,58,1,1,human resources,3,married,,11585,1,,False,0.11,,3,,1,1.0,2,3.0,1,,0,0,,1999,1000000000.0,,True
1425,40.0,False,rarely,369.0,,8,2,life sciences,1724.0,2,f,92,3,2,manufacturing director,1,,,5041,2,,True,0.16,3.0,2,80.0,1,18.0,3,3.0,1,,0,0,,1983,1000000000.0,,
1426,30.0,False,rarely,793.0,,21,1,,,2,m,33,3,1,research scientist,4,married,2862.0,3811,1,True,False,0.12,3.0,2,80.0,1,10.0,2,2.0,10,,0,8,2862.0,1993,1000000000.0,,True
1427,47.0,False,no,543.0,,2,4,marketing,1731.0,3,m,87,3,2,sales executive,2,,,3536,7,True,False,0.11,3.0,4,,1,4.0,3,1.0,1,,0,0,,1976,1000000000.0,,
1428,32.0,True,rarely,964.0,sales,1,2,,,1,m,,1,2,sales executive,2,single,6735.0,12147,6,,,0.15,3.0,2,80.0,0,10.0,2,3.0,0,,0,0,6735.0,1991,1000000000.0,sales,False
1429,45.0,False,rarely,176.0,,41,3,life sciences,1744.0,41,f,56,1,3,human resources,3,marreid,9756.0,6595,4,,,0.21,4.0,3,,2,9.0,2,4.0,5,,0,3,9756.0,1978,1000000000.0,,True
